LIN_REG,ROIL_P_REG,NBC_REG,GAIL_REG,LPAL_REG,OPT_REG,RAND_REG,WORST_REG,dataset_size
48.27563959502642,77.77020850952653,49.693232498075645,50.1876200206309,79.28965232336787,76.74887167600653,50.55955061446727,76.64123572112813,100
47.95271694571498,79.97604382034432,49.42792612257256,50.84098496983938,82.36112899348036,76.74382875456287,50.53580587182552,76.61749097848637,100
48.68938028503064,82.79995368268561,50.113174895352984,50.49493131541581,83.29437668960259,77.67707645068509,50.613102675227196,76.69478778188805,100
48.846323672315464,76.71352052809145,50.04505175682246,50.77632389433799,81.89662323534392,78.24146377227027,50.58573935443928,76.66742446110014,100
48.058359441768516,77.36967809587968,49.77536104848157,50.1407673726618,80.20263672826643,77.74963930926256,50.40023654363608,76.48192165029694,100
42.30053487353243,70.81715099144013,44.47875163423532,49.882808747504356,70.60225635850433,66.62958171171378,49.98888977931071,76.07057488597157,996
40.59595791917526,68.53486881151507,44.517882820354345,49.646507656274565,70.07995875257511,64.90654418442828,49.84996386304451,75.93164896970536,996
43.559115461804595,74.45235007579483,46.151093972195724,49.66759954757464,68.3035445163548,69.68336259575135,50.09403422122398,76.17571932788483,996
41.59051738577604,66.95345319769278,44.492536505618546,49.96858537564947,66.25743609583937,66.39403379730594,49.94825900307521,76.02994410973606,996
42.72982762690643,71.34516651237877,45.05930821718928,50.10507606809111,67.55993476196883,68.15703578114878,49.95098729733169,76.03267240399255,996
34.74002267758735,58.82721714522627,41.514650881628,49.55222987463793,60.261615202213946,54.64431496329645,49.207108119730066,75.28879322639092,1897
35.82129369980683,60.12422613463035,44.00422224900498,49.625604811560265,60.324929717624244,56.89060153586284,49.502079558317774,75.58376466497863,1897
33.449714507545565,54.86640680395075,38.658738962755024,48.451956423227074,53.577588717442524,52.132573095748654,49.188062682953415,75.26974778961427,1897
34.61580806082631,55.93643270048281,42.573971222561994,48.65014865607682,82.41288525215623,57.327902879206135,48.87614386855432,74.95782897521518,1897
33.17890571308948,57.70535530234699,42.022241880899344,49.02484610562567,59.46723936698663,53.84993912806914,49.080654597343994,75.16233970400485,1897
30.94266990354322,51.18430660911602,40.60826642410595,49.155212378783006,60.9566857668342,48.48038122620895,48.88285013929544,74.9645352459563,2800
29.446399270116473,48.90751783051357,40.91368010783606,48.13961315910831,52.07764728478213,46.46034704586464,48.60127180050566,74.68295690716651,2800
35.658282225210314,60.882386597566125,42.18132822096521,49.379826800338634,62.00189630426223,57.14337234452796,49.299867087172174,75.38155219383303,2800
31.019457761043256,53.04634126767107,41.996519910729944,48.80196534133569,54.879215258905276,49.26191501998778,48.87960610050402,74.96129120716488,2800
34.28329672705486,51.56079989834595,42.05815563629062,48.63949377148924,57.233515387499736,53.35613563591889,48.975414443023084,75.05709954968394,2800
26.386534469254002,44.28397131500242,40.81417515677791,47.856085994534084,46.70318294967231,41.08588271075482,48.36956948116335,74.45125458782421,3696
21.255851154756044,36.662447384146844,37.14430248224096,47.23174177702924,40.06100941998736,34.44370918106986,47.466492148298585,73.54817725495944,3696
32.57903909096055,48.38231379758828,39.75647882238127,48.62879379010448,55.82857294087387,51.80516679022513,48.7428653017063,74.82455040836716,3696
29.10331181164716,45.47118220853929,39.879094088903344,48.48784485374068,36.411462663899144,46.28334079039365,48.54599436952782,74.62767947618867,3696
29.64754461212857,50.181736741980586,41.47074125982226,49.17403137489208,48.705469509838736,47.24130062671159,48.79000256492057,74.87168767158143,3696
23.73397124572557,39.52117428562005,38.35872960096978,47.26250121125,42.23539432269493,36.618094083777436,48.06327823238601,74.14496333904687,4600
24.124094959717496,40.8602348965953,39.112504957174906,47.86448173219429,43.48329342452851,37.86599318561102,48.09758482335613,74.17926993001699,4600
38.554554231452755,64.54149387414786,43.11837464363592,48.08783279631635,67.28778066849075,61.67217666760665,49.15199350422864,75.2336786108895,4600
19.660675994636023,29.57160302999955,39.08519303462609,47.20062325204111,50.39676748835967,31.29608970559906,47.70847113831604,73.7901562449769,4600
26.62672032144198,44.98054083324456,40.30445648132502,48.44264504119994,47.27269793155068,41.65539769263319,48.49970631891753,74.58139142557839,4600
20.78948981304157,32.10452489286375,39.226778993708336,47.30807385969186,48.05706513347042,32.20572759817986,47.689344532861526,73.77102963952238,5496
24.592826177663312,42.301685324353116,40.07054780996043,48.14622118339284,45.07394957438285,39.45664933546536,48.18193707356181,74.26362218022267,5496
16.18507595144476,26.999385747052685,38.39972344019881,47.140314975105724,33.30436710290219,25.53093683414501,47.270866371496425,73.35255147815728,5496
17.27833050252721,28.55103121168517,38.0591656044831,47.3844202584485,40.3017630471802,26.51286254354119,47.331431721395035,73.41311682805589,5496
24.19373868009957,37.70176245324549,40.23405420377074,48.48858840243193,41.95836686433145,38.55026231453846,48.11483271855187,74.19651782521272,5496
20.08753888227352,30.773790847786714,38.7095728246143,47.2861157315819,74.89119588102025,31.29004055538701,47.56002049852751,73.64170560518836,6400
22.656350388724604,38.24609901624558,38.5262194473371,48.03036306846448,39.49871192238297,35.75420775309777,47.94914700099727,74.03083210765813,6400
17.6531374786681,29.180481739676765,38.32489884540948,47.66925516632412,34.200727998018166,27.10965848285545,47.44409777763528,73.52578288429613,6400
23.460988799940537,40.02998650039311,40.763008843733076,47.97546826829938,38.981574086539595,37.29458354697678,47.92435826309668,74.00604336975753,6400
22.248944667934936,37.017757286037295,39.22761789226897,48.021765953204124,42.96526330779767,34.75963607319832,47.837556636703056,73.91924174336391,6400
19.834925968299956,33.11706166631572,37.904606749262825,47.029217891875845,37.72513428748165,30.881536679686292,47.47676394049293,73.55844904715379,7296
18.473809715795994,31.529994509681174,37.6952935426437,47.91381445092864,70.66398548698713,29.10839319144165,47.59973552855217,73.68142063521303,7296
15.444684177213773,26.760412992745074,37.66145067848504,46.8936519409952,32.68575855960749,24.736476808905906,47.10133918053185,73.18302428719271,7296
17.68677235297244,29.999988070401002,38.45364632711224,47.32196589029499,29.77923989612775,27.909673528520585,47.23407892922839,73.31576403588925,7296
20.299969352931555,34.699545738197344,38.639046143536206,47.695595012784935,37.69267251695953,32.27055523236956,47.52199466721456,73.60367977387541,7296
19.564526322386683,32.6100473985702,37.596133115756516,46.41049877060328,32.06623385153209,30.478627632563445,47.42464002133133,73.50632512799218,8199
16.393993636286297,28.48323295217915,36.81968844431037,46.69356836823627,34.16876805912956,26.603327800366202,47.06086421426093,73.14254932092179,8199
11.567586980013402,20.014415401493153,37.08167246513699,46.33740319828445,29.781590141824253,18.683608252674873,46.39524671622516,72.47693182288602,8199
13.295069926755787,22.195954010629947,35.362655004060656,46.961187989576956,30.86263046621768,20.546309797681488,46.73828951441462,72.81997462107547,8199
18.82633951814502,31.9230413423941,37.794008574701735,47.81582102499533,35.884600047175226,29.42633326359433,47.523632913975604,73.60531802063646,8199
14.64536623353328,23.388067575529902,38.673846497894345,46.87828844421304,35.208790986655345,23.49707688084655,46.855360028893415,72.93704513555427,9099
12.616481555119762,21.56387112175878,37.53731147487821,46.86762311558138,30.186410945219095,20.048896290175463,46.59621294393688,72.67789805059773,9099
9.021513657795424,15.400794288947338,33.83263719684575,46.140985465542,38.332735281677515,14.658572548615453,46.31614548439927,72.39783059106013,9099
12.403997909184852,21.005657713073674,36.46986599385542,46.63720936964225,42.17788814959023,19.58030385179066,46.71569015342345,72.79737526008431,9099
11.359361967813129,18.973572035954817,37.646724468257275,46.30987669684134,28.185074931411393,18.221814773430125,46.49152049177607,72.57320559843693,9099
17.676389548753605,30.518814731312773,37.796257606809746,47.26816401465638,35.973243440384024,28.280102201100476,47.25441354369022,73.33609865035108,9999
15.424829701930975,24.704876294921547,37.00193349355558,46.74453334352893,30.195036783937226,23.36109371363969,47.09395582652277,73.17564093318363,9999
14.984823511968472,22.062030530646012,39.43323573963511,46.81785582178401,29.097205098918522,23.841410505667596,47.11314836674927,73.19483347341013,9999
10.0038388844508,17.243700038638423,37.7274416666466,45.92568920263449,18.85723783278347,16.033142503192124,46.36984472531651,72.45152983197737,9999
10.416546201621472,17.658971702874965,37.16599515812322,46.386779016656874,27.61892087233055,16.178288860818526,46.51916445870103,72.60084956536188,9999
